empresa,nicho,cidade,telefone,email,site,linkedin,instagram,google_maps_url,status
"Sapeka Decorçõe e Cerimonial- Casamento e 15 anos","decoração para eventos corporativos","Av. Winston Churchill, 496 - Capão Raso, Curitiba - PR, 81130-000","04130750571","","","","","https://www.google.com.br/maps/place/Sapeka+Decor%C3%A7%C3%B5e+e+Cerimonial-+Casamento+e+15+anos/data=!4m7!3m6!1s0x94dcfcb259e5685f:0x3d2508434d361849!8m2!3d-25.5000155!4d-49.2958996!16s%2Fg%2F12m96yd2_!19sChIJX2jlWbL83JQRSRg2TUMIJT0?authuser=0&hl=pt-BR&rclk=1","extracted"
"Decorações de festa e eventos Curitiba","decoração para eventos corporativos","Av. Pres. Kennedy, 1840 - Água Verde, Curitiba - PR, 80610-010","041996699994","","","","","https://www.google.com.br/maps/place/Decora%C3%A7%C3%B5es+de+festa+e+eventos+Curitiba/data=!4m7!3m6!1s0x94dce3d9b43d4b9d:0xf14d9397e0e5dddd!8m2!3d-25.4623228!4d-49.2756084!16s%2Fg%2F11khg1sck2!19sChIJnUs9tNnj3JQR3d3l4JeTTfE?authuser=0&hl=pt-BR&rclk=1","extracted"
"Lysianthus Decorações para Eventos","decoração para eventos corporativos","Av. Manoel Ribas, 7315 - Santa Felicidade, Curitiba - PR, 82400-000","04133721238","","http://www.lysianthus.com.br/","","","https://www.google.com.br/maps/place/Lysianthus+Decora%C3%A7%C3%B5es+para+Eventos/data=!4m7!3m6!1s0x94dce1bab08a8037:0x6f2dd7391cb42d6a!8m2!3d-25.3989853!4d-49.3402961!16s%2Fg%2F1tj53rbm!19sChIJN4CKsLrh3JQRai20HDnXLW8?authuser=0&hl=pt-BR&rclk=1","extracted"
"Lírius Decor","decoração para eventos corporativos","R. Botucatu, 927 - Renascença, Belo Horizonte - MG, 31130-430","031973061451","contato@liriusdecor.com.br","https://liriusdecor.com.br/","","https://www.instagram.com/liriusdecor","https://www.google.com.br/maps/place/L%C3%ADrius+Decor/data=!4m7!3m6!1s0xa695fb7acd8495:0xd5cfacd68bd13a39!8m2!3d-19.8919471!4d-43.9411271!16s%2Fg%2F11l31qzmmn!19sChIJlYTNevuVpgAROTrRi9asz9U?authuser=0&hl=pt-BR&rclk=1","generic_email"
"Mateus Mayrink Conceito - Decoração De Eventos","decoração para eventos corporativos","Shopping 300 - Av. dos Engenheiros, 300 - Sala 5 - Castelo, Belo Horizonte - MG, 30840-300","031989647337","","","","","https://www.google.com.br/maps/place/Mateus+Mayrink+Conceito+-+Decora%C3%A7%C3%A3o+De+Eventos/data=!4m7!3m6!1s0xa696afecd98379:0xa59f6b31c2a46792!8m2!3d-19.8927026!4d-43.9963089!16s%2Fg%2F1pv5__5p1!19sChIJeYPZ7K-WpgARkmekwjFrn6U?authuser=0&hl=pt-BR&rclk=1","extracted"
"Magia Eventos BH - Balões","decoração para eventos corporativos","R. Muzambinho, 355 - Anchieta, Belo Horizonte - MG, 30310-280","031997853318","","https://www.instagram.com/magiaeventosbh/","","","https://www.google.com.br/maps/place/Magia+Eventos+BH+-+Bal%C3%B5es/data=!4m7!3m6!1s0xa699b2cee66f8f:0x577b7b5cd194ec65!8m2!3d-19.9458138!4d-43.9226256!16s%2Fg%2F11rw8xstm9!19sChIJj2_mzrKZpgARZeyU0Vx7e1c?authuser=0&hl=pt-BR&rclk=1","extracted"
"Valéria Lopes Decorações","decoração para eventos corporativos","Av. Francisco Sales, 1788 - Santa Efigênia, Belo Horizonte - MG, 30150-228","031985770902","","http://valerialopesdecoracoes.com.br/","","https://www.instagram.com/valerialopesdecoracoes","https://www.google.com.br/maps/place/Val%C3%A9ria+Lopes+Decora%C3%A7%C3%B5es/data=!4m7!3m6!1s0xa699c09558cf5f:0xc80ce02bd4e8475!8m2!3d-19.9300332!4d-43.9232979!16s%2Fg%2F11cmr39hj4!19sChIJX89YlcCZpgARdYROvQLOgAw?authuser=0&hl=pt-BR&rclk=1","extracted"
"AGAVE DECORAÇÕES","decoração para eventos corporativos","R. Iracema Souza Pinto, 285 - Planalto, Belo Horizonte - MG, 31720-510","031999929970","agavedecoracoes@gmail.com","https://agave.estoquenow.site/","","https://www.instagram.com/agavedecoracoes","https://www.google.com.br/maps/place/AGAVE+DECORA%C3%87%C3%95ES/data=!4m7!3m6!1s0xa691160c11ff29:0x5bce86fe5d2df731!8m2!3d-19.8373964!4d-43.948941!16s%2Fg%2F11k5mcmypq!19sChIJKf8RDBaRpgARMfctXf6Gzls?authuser=0&hl=pt-BR&rclk=1","new"
"Hs Eventos","decoração para eventos corporativos","R. Itapecerica, 423 - Lagoinha, Belo Horizonte - MG, 31210-030","031992515467","maiscontato@outlook.com","http://www.grupohseventos.com.br/","","https://www.instagram.com/hseventos","https://www.google.com.br/maps/place/Hs+Eventos/data=!4m7!3m6!1s0xa6edec4afcf1e7:0x5e53418f57dbbb62!8m2!3d-19.9096838!4d-43.9438092!16s%2Fg%2F11j1fk3wf4!19sChIJ5_H8SuztpgARYrvbV49BU14?authuser=0&hl=pt-BR&rclk=1","new"
"Central de Eventos","fornecedor de eventos","Av. São Luís, 165 - 10º andar - República, São Paulo - SP, 01046-001","01131500800","eventos@ceventos.com","http://www.ceventos.com/","https://www.linkedin.com/company/2792101","https://www.instagram.com/ceventos","https://www.google.com.br/maps/place/Central+de+Eventos/data=!4m7!3m6!1s0x94ce584e746a2cf7:0x961736d6e97af3ba!8m2!3d-23.5461617!4d-46.642789!16s%2Fg%2F11c58rv3bl!19sChIJ9yxqdE5YzpQRuvN66dY2F5Y?authuser=0&hl=pt-BR&rclk=1","new"
"Playcorp Agência de Eventos em São Paulo","fornecedor de eventos","R. Antônio Raposo - Lapa, São Paulo - SP, 05074-020","011990256428","playcorp@playcorp.com.br","http://www.playcorpeventos.com.br/","","https://www.instagram.com/playcorpeventos","https://www.google.com.br/maps/place/Playcorp+Ag%C3%AAncia+de+Eventos+em+S%C3%A3o+Paulo/data=!4m7!3m6!1s0x94ce578999cf034d:0x41a6b8af400c3260!8m2!3d-23.5209682!4d-46.7065563!16s%2Fg%2F1pt_wg1sy!19sChIJTQPPmYlXzpQRYDIMQK-4pkE?authuser=0&hl=pt-BR&rclk=1","new"
"Grupo MM Eventos","fornecedor de eventos","Avenida Paulista 1439 Cjs: 81, 83, 84 - Bela Vista, São Paulo - SP, 01311-926","01121752450","ti@grupommeventos.com","http://grupommeventos.com.br/","https://www.linkedin.com/company/grupo-mm-full-experience","https://www.instagram.com/grupommfullexperience","https://www.google.com.br/maps/place/Grupo+MM+Eventos/data=!4m7!3m6!1s0x94ce59c8d86c56a7:0x6a2547b37c1e656b!8m2!3d-23.5627456!4d-46.6554805!16s%2Fg%2F1q5gqnm4z!19sChIJp1Zs2MhZzpQRa2UefLNHJWo?authuser=0&hl=pt-BR&rclk=1","new"
"SP Eventos","fornecedor de eventos","Av. Prestes Maia, 241 - República, São Paulo - SP, 01031-001","01144794298","","http://speventos.com.br/","","https://www.instagram.com/sp.eventos","https://www.google.com.br/maps/place/SP+Eventos/data=!4m7!3m6!1s0x94ce585720878127:0x4465deef7dab68e6!8m2!3d-23.5421391!4d-46.6354864!16s%2Fg%2F1tfczysl!19sChIJJ4GHIFdYzpQR5mirfe_eZUQ?authuser=0&hl=pt-BR&rclk=1","extracted"
"Fábrica de Eventos","fornecedor de eventos","R. Mário de Andrade, 48 - Pacaembu, São Paulo - SP, 01154-060","01126791609","","","","","https://www.google.com.br/maps/place/F%C3%A1brica+de+Eventos/data=!4m7!3m6!1s0x94ce5810f02adea3:0x474dbfb4322e4864!8m2!3d-23.5309439!4d-46.6583111!16s%2Fg%2F11c44mkfwj!19sChIJo94q8BBYzpQRZEguMrS_TUc?authuser=0&hl=pt-BR&rclk=1","extracted"
"Supply Eventos","fornecedor de eventos","R. Leite Ferraz, 75 - Vila Mariana, São Paulo - SP, 04117-120","01126590774","supplyeventos@uol.com.br","https://supplyeventos.com.br/","","","https://www.google.com.br/maps/place/Supply+Eventos/data=!4m7!3m6!1s0x94ce5b497d52b803:0x3bfab3b909ee4253!8m2!3d-23.58811!4d-46.6284042!16s%2Fg%2F11ghlts7wr!19sChIJA7hSfUlbzpQRU0LuCbmz-js?authuser=0&hl=pt-BR&rclk=1","new"
"H&R Eventos e Promoções","fornecedor de eventos","R. Leocádia Cintra, 177 - Mooca, São Paulo - SP, 03112-040","01133994486","","http://www.hreventosepromocoes.com.br/","","","https://www.google.com.br/maps/place/H%26R+Eventos+e+Promo%C3%A7%C3%B5es/data=!4m7!3m6!1s0x94ce61d8228565ad:0xe6103197430c76f!8m2!3d-23.5569727!4d-46.6017192!16s%2Fg%2F11h00pgjf8!19sChIJrWWFIthhzpQRb8cwdBkDYQ4?authuser=0&hl=pt-BR&rclk=1","extracted"
"VIVA Eventos | Empresa de formatura em São Paulo e região","fornecedor de eventos","Av. Queiroz Filho, 99 - Vila Hamburguesa, São Paulo - SP, 05319-000","011985008604","","https://vivaeventos.com.br/","","https://www.instagram.com/sigaaviva","https://www.google.com.br/maps/place/VIVA+Eventos+%7C+Empresa+de+formatura+em+S%C3%A3o+Paulo+e+regi%C3%A3o/data=!4m7!3m6!1s0x94cef807f478e617:0x5196dc0d7d4594ae!8m2!3d-23.5375675!4d-46.7204876!16s%2Fg%2F11btx11pkn!19sChIJF-Z49Af4zpQRrpRFfQ3cllE?authuser=0&hl=pt-BR&rclk=1","extracted"
"Orbbta Promoções e Eventos","fornecedor de eventos","Avenida Júlio de Sá Bierrenbach, 200 Bloco 1B - Worldwide Offices, sala 520 - Atlantic, Rio de Janeiro - RJ, 22775-028","02124975412","orbbta@orbbta.com.br","http://www.orbbta.com.br/","","https://www.instagram.com/url","https://www.google.com.br/maps/place/Orbbta+Promo%C3%A7%C3%B5es+e+Eventos/data=!4m7!3m6!1s0x9bdd27eabe5cfb:0x75bf5d07a8c08aa6!8m2!3d-22.971195!4d-43.366343!16s%2Fg%2F1tdwg4c_!19sChIJ-1y-6ifdmwARporAqAddv3U?authuser=0&hl=pt-BR&rclk=1","new"
"Market Eventos","fornecedor de eventos","Av. Paulo de Frontin, 1 - Cidade Nova, Rio de Janeiro - RJ, 20260-010","021965501944","","https://sejamarketeventos.com.br/lp/","","","https://www.google.com.br/maps/place/Market+Eventos/data=!4m7!3m6!1s0x997f678a9fd311:0xae9108527f2ab3f3!8m2!3d-22.91246!4d-43.209548!16s%2Fg%2F11txvmq202!19sChIJEdOfimd_mQAR87Mqf1IIka4?authuser=0&hl=pt-BR&rclk=1","extracted"
"Bureau de Eventos","fornecedor de eventos","Edifício Amadeus Mozart - Cinelândia - Praça Floriano, 55 - sala 702 - Centro, Rio de Janeiro - RJ, 20031-050","02133233500","eventos@bureaueventos.com.br","http://www.bureaueventos.com.br/","https://www.linkedin.com/company/bureau-de-eventos-ltda","https://www.instagram.com/bureaueventos","https://www.google.com.br/maps/place/Bureau+de+Eventos/data=!4m7!3m6!1s0x9bd6bca93ab3e1:0x620ce4ba254d5234!8m2!3d-22.9105127!4d-43.1763172!16s%2Fg%2F1tqcmfpz!19sChIJ4bM6qbzWmwARNFJNJbrkDGI?authuser=0&hl=pt-BR&rclk=1","new"
"Eventos Corporativos - NLX Eventos","fornecedor de eventos","505 85, Rua Francisco Dantas - Freguesia (Jacarepaguá), Rio de Janeiro - RJ, 22753-045","02133238629","","http://nlxeventos.com.br/","","","https://www.google.com.br/maps/place/Eventos+Corporativos+-+NLX+Eventos/data=!4m7!3m6!1s0x9bd832cc8f5039:0x23831f07a8e4948f!8m2!3d-22.9466546!4d-43.3407577!16s%2Fg%2F11bw82lhrb!19sChIJOVCPzDLYmwARj5TkqAcfgyM?authuser=0&hl=pt-BR&rclk=1","extracted"
"Della Eventos - Soluções para Eventos","fornecedor de eventos","Avenida Nossa Senhora de Copacabana, 195 - Salas 1408/1409 - Copacabana, Rio de Janeiro - RJ, 22020-002","02134425441","della@dellaeventos.com","https://dellaeventos.com/en/contact/","","https://www.instagram.com/dellaeventosrj","https://www.google.com.br/maps/place/Della+Eventos+-+Solu%C3%A7%C3%B5es+para+Eventos/data=!4m7!3m6!1s0x9bd555080fa037:0x54eb46e876a652aa!8m2!3d-22.9655739!4d-43.1771003!16s%2Fg%2F11cs09fk95!19sChIJN6APCFXVmwARqlKmduhG61Q?authuser=0&hl=pt-BR&rclk=1","new"
"Home Book Produções e Eventos","fornecedor de eventos","Av. Mal. Câmara, 160 - Sala 1107/581 - Centro, Rio de Janeiro - RJ, 20020-080","02135186632","","https://homebookeventos.wixsite.com/homebookeventos","https://www.linkedin.com/in/ricardo-oliveira-825699147/","https://www.instagram.com/homebookeventos","https://www.google.com.br/maps/place/Home+Book+Produ%C3%A7%C3%B5es+e+Eventos/data=!4m7!3m6!1s0x9bd9502f0145af:0x21be14ade0f35ea4!8m2!3d-22.9095897!4d-43.1691335!16s%2Fg%2F11h81gs1dj!19sChIJr0UBL1DZmwARpF7z4K0UviE?authuser=0&hl=pt-BR&rclk=1","extracted"
"Show de Eventos - (Centro, RJ)","fornecedor de eventos","Av. Rio Branco, 151 - Sala: 409 - Centro, Rio de Janeiro - RJ, 20040-006","02122242870","","","","","https://www.google.com.br/maps/place/Show+de+Eventos+-+%28Centro,+RJ%29/data=!4m7!3m6!1s0x997f5e35cb3fbf:0x54a339c8c8d36780!8m2!3d-22.9054633!4d-43.1773238!16s%2Fg%2F11c3p0n2v0!19sChIJvz_LNV5_mQARgGfTyMg5o1Q?authuser=0&hl=pt-BR&rclk=1","extracted"
"Supera produtora e gestão de eventos artes e entretenimento","fornecedor de eventos","Estr. Henrique de Melo, 880 - sala 103 - Bento Ribeiro, Rio de Janeiro - RJ, 21240-190","021971880086","contato@superaprodutora.com.br","https://superaprodutora.com/","","https://www.instagram.com/superaeventos","https://www.google.com.br/maps/place/Supera+produtora+e+gest%C3%A3o+de+eventos+artes+e+entretenimento/data=!4m7!3m6!1s0x9962e544fb68cf:0x8db319a5f3de34d3!8m2!3d-22.8735194!4d-43.3577309!16s%2Fg%2F11f3gxw_gy!19sChIJz2j7ROVimQAR0zTe86UZs40?authuser=0&hl=pt-BR&rclk=1","generic_email"
"Empresa de Eventos em Brasília - DF","fornecedor de eventos","SCS Quadra 01 BL L - Asa Sul, Brasília - DF, 70307-900","061984421823","contato@m3feventos.com.br","http://www.m3feventos.com.br/","","","https://www.google.com.br/maps/place/Empresa+de+Eventos+em+Bras%C3%ADlia+-+DF/data=!4m7!3m6!1s0x935a3ae19f5d0965:0x34a4df58c14d4dfc!8m2!3d-15.708703!4d-47.9143752!16s%2Fg%2F11gf09s27r!19sChIJZQldn-E6WpMR_E1NwVjfpDQ?authuser=0&hl=pt-BR&rclk=1","generic_email"
"Empresa de eventos em Brasília - Kapsula Eventos","fornecedor de eventos","Asa Norte Bifê - Restaurante, Asa Norte - Plano Piloto, Brasília - DF, 70800-110","061982774247","logo_kapsula_preta@0.5x.png","https://kapsulaeventos.com.br/","","https://www.instagram.com/kapsula_eventos","https://www.google.com.br/maps/place/Empresa+de+eventos+em+Bras%C3%ADlia+-+Kapsula+Eventos/data=!4m7!3m6!1s0x935a2567acce63b9:0x8f48b5f5f68bdd89!8m2!3d-15.7881299!4d-47.8378674!16s%2Fg%2F11lkzyc4s1!19sChIJuWPOrGclWpMRid2L9vW1SI8?authuser=0&hl=pt-BR&rclk=1","new"
"FIXE Eventos - Empresa de Organização e Produção de Eventos | Brasília","fornecedor de eventos","51 - SCLN 111, Bloco D, Sala 201 - Asa Norte, Brasília - DF, 70754-540","061981516108","","https://www.fixeeventos.com.br/","","","https://www.google.com.br/maps/place/FIXE+Eventos+-+Empresa+de+Organiza%C3%A7%C3%A3o+e+Produ%C3%A7%C3%A3o+de+Eventos+%7C+Bras%C3%ADlia/data=!4m7!3m6!1s0x935a2f25abdcf0a9:0xcb75d66e1f052798!8m2!3d-15.7528543!4d-47.8899846!16s%2Fg%2F11h2k2zm9f!19sChIJqfDcqyUvWpMRmCcFH27Wdcs?authuser=0&hl=pt-BR&rclk=1","extracted"
"Way Promoções e Eventos I Agência de Eventos","fornecedor de eventos","St. de Habitações Individuais Sul QI 5 Centro Comercial Gilberto Salomão Lote F Bloco E, Sala 7 - Lago Sul, Brasília - DF, 71615-907","061982127816","michelle@waypromo.com.br","https://waypromo.com.br/","","https://www.instagram.com/waypromo","https://www.google.com.br/maps/place/Way+Promo%C3%A7%C3%B5es+e+Eventos+I+Ag%C3%AAncia+de+Eventos/data=!4m7!3m6!1s0x935a3bc1795d81b7:0x57f9703d7d1e0c6!8m2!3d-15.8461357!4d-47.8950315!16s%2Fg%2F11h3l0hgf0!19sChIJt4FdecE7WpMRxuDR1wOXfwU?authuser=0&hl=pt-BR&rclk=1","new"
"Lummi Formaturas e Eventos Brasília DF","fornecedor de eventos","SRTVS Qd 701, Bloco k, Edifício Embassy Tower Salas 614 e 615 - Asa Sul, Brasília - DF, 70340-908","06130392505","contato@lummieventos.com.br","https://lummieventos.com.br/","","https://www.instagram.com/lummieventosbrasilia","https://www.google.com.br/maps/place/Lummi+Formaturas+e+Eventos+Bras%C3%ADlia+DF/data=!4m7!3m6!1s0x935a3ae1fec97839:0x5b20bed2a68d5eab!8m2!3d-15.797287!4d-47.8947315!16s%2Fg%2F11h15n0sq!19sChIJOXjJ_uE6WpMRq16NptK-IFs?authuser=0&hl=pt-BR&rclk=1","generic_email"
"HY Produções e Eventos","fornecedor de eventos","SHN Q. 1 Edificio LE QUARTIER, BL A Sala 1001 - Asa Norte, Brasília - DF, 70701-010","061983558250","hyproducoeseeventos@gmail.com","https://hyproducoeseeventos.com.br/","","https://www.instagram.com/hyproducoeseeventos","https://www.google.com.br/maps/place/HY+Produ%C3%A7%C3%B5es+e+Eventos/data=!4m7!3m6!1s0x935a3b8b5a44a539:0xa1421b392ea058ed!8m2!3d-15.7895417!4d-47.8872821!16s%2Fg%2F11vz6r1bpy!19sChIJOaVEWos7WpMR7VigLjkbQqE?authuser=0&hl=pt-BR&rclk=1","new"
"Joob Eventos","fornecedor de eventos","Condomínio do Edifício Centro Empresarial Norte - SRTVN, Quadra 701, Bloco C, Ala B - Sala 730 - Asa Norte, Brasília - DF, 70719-903","06132745420","milenabbrandao@gmail.com","http://joobeventos.com.br/","","","https://www.google.com.br/maps/place/Joob+Eventos/data=!4m7!3m6!1s0x935a3a88dfa9f0d5:0x6dc4c12b26113e49!8m2!3d-15.7849947!4d-47.8902081!16s%2Fg%2F11sd994n52!19sChIJ1fCp34g6WpMRST4RJivBxG0?authuser=0&hl=pt-BR&rclk=1","new"
"Athos Eventos Assessoria e Organização de Eventos","fornecedor de eventos","SCS, Setor Comercial, Quadra1, Bloco C, Sala 812 - Ed. Antônio Venâncio da Silva - Asa Sul, DF, 70395-900","061991894976","","","","","https://www.google.com.br/maps/place/Athos+Eventos+Assessoria+e+Organiza%C3%A7%C3%A3o+de+Eventos/data=!4m7!3m6!1s0x935a3ae6f48b340d:0x8e68039677a8da5c!8m2!3d-15.7995145!4d-47.8871407!16s%2Fg%2F11bbrjqkxh!19sChIJDTSL9OY6WpMRXNqod5YDaI4?authuser=0&hl=pt-BR&rclk=1","extracted"
"YouDO Eventos - Piquiri","fornecedor de eventos","R. Piquiri, 390 - Rebouças, Curitiba - PR, 80230-140","041995450079","","https://youdobrasil.com.br/experience-espacos-para-eventos-em-curitiba/","","","https://www.google.com.br/maps/place/YouDO+Eventos+-+Piquiri/data=!4m7!3m6!1s0x94dce59edb1cb19d:0xf4651b5234b71baf!8m2!3d-25.444913!4d-49.261225!16s%2Fg%2F11ygn6k1d0!19sChIJnbEc257l3JQRrxu3NFIbZfQ?authuser=0&hl=pt-BR&rclk=1","extracted"
"Rudher Som e Iluminação","fornecedor de eventos","Av. Brasília, 6810 - Novo Mundo, Curitiba - PR, 81020-010","041988489489","atendimento@rudhersomeluz.com.br","http://www.rudhersomeluz.com.br/","","https://www.instagram.com/rudhersomeluz","https://www.google.com.br/maps/place/Rudher+Som+e+Ilumina%C3%A7%C3%A3o/data=!4m7!3m6!1s0x94dcfb2bce237eb9:0x4cdec4f74b87d825!8m2!3d-25.49562!4d-49.276991!16s%2Fg%2F11m770vqxc!19sChIJuX4jziv73JQRJdiHS_fE3kw?authuser=0&hl=pt-BR&rclk=1","generic_email"
"Mistagoo Eventos","fornecedor de eventos","R. Guaianazes, 1045 - Vila Izabel, Curitiba - PR, 80320-114","041996544100","","https://mistagoo.com.br/","","https://www.instagram.com/mistagooagencia","https://www.google.com.br/maps/place/Mistagoo+Eventos/data=!4m7!3m6!1s0x94dce379dfce4c97:0x4591a4f93f18d89b!8m2!3d-25.4633262!4d-49.293017!16s%2Fg%2F11cmn6729n!19sChIJl0zO33nj3JQRm9gYP_mkkUU?authuser=0&hl=pt-BR&rclk=1","extracted"
"ToDo Eventos","fornecedor de eventos","R. Paraguai, 356 - Bacacheri, Curitiba - PR, 82510-090","04136182804","exemplo@exemplo.com","https://www.todoeventos.com.br/","https://www.linkedin.com/company/atodofaz","https://www.instagram.com/atodofaz","https://www.google.com.br/maps/place/ToDo+Eventos/data=!4m7!3m6!1s0x94dce66f543034f7:0xb7bfc308feacd2b0!8m2!3d-25.4101118!4d-49.2377557!16s%2Fg%2F11gfc2rfjd!19sChIJ9zQwVG_m3JQRsNKs_gjDv7c?authuser=0&hl=pt-BR&rclk=1","new"
"Zoli Eventos Exclusivos by Cris Lissoni","fornecedor de eventos","Rua Wenceslau Glaser, 132 - Vila Izabel, Curitiba - PR, 80320-340","041992663450","","http://zolieventos.com.br/","","https://www.instagram.com/zolieventosexclusivos","https://www.google.com.br/maps/place/Zoli+Eventos+Exclusivos+by+Cris+Lissoni/data=!4m7!3m6!1s0x94dce36f7a15c84f:0xf495bf2f61b44d54!8m2!3d-25.4569289!4d-49.300827!16s%2Fg%2F11f7tlmpk1!19sChIJT8gVem_j3JQRVE20YS-_lfQ?authuser=0&hl=pt-BR&rclk=1","extracted"
"ÚNICA RECEPÇÃO E EVENTOS","fornecedor de eventos","R. Imac. Conceição, 1430 - Prado Velho, Curitiba - PR, 80215-182","04131510072","contato@unicanobrasil.com.br","http://www.unicanobrasil.com.br/","https://www.linkedin.com/company/unicanobrasil","https://www.instagram.com/unicanobrasil","https://www.google.com.br/maps/place/%C3%9ANICA+RECEP%C3%87%C3%83O+E+EVENTOS/data=!4m7!3m6!1s0x94dcfb5541d7a205:0xcaab1b8698ae0378!8m2!3d-25.453772!4d-49.2528407!16s%2Fg%2F11b768_2dg!19sChIJBaLXQVX73JQReAOumIYbq8o?authuser=0&hl=pt-BR&rclk=1","generic_email"
"RSPROMO e RCPROMO EVENTOS CORPORATIVOS","fornecedor de eventos","Rua Eduardo Aguirre Calabresi, 161 - Cristo Rei, Curitiba - PR, 80050-390","041996416886","RSPROMO@YAHOO.COM","http://rogeriosalomao.wixsite.com/rspromoeventos","","","https://www.google.com.br/maps/place/RSPROMO+e+RCPROMO+EVENTOS+CORPORATIVOS/data=!4m7!3m6!1s0x94dce5042981b05b:0x607c385c259c5980!8m2!3d-25.4332626!4d-49.2462018!16s%2Fg%2F11g10hcz0x!19sChIJW7CBKQTl3JQRgFmcJVw4fGA?authuser=0&hl=pt-BR&rclk=1","new"
"VIVA Eventos | Empresa de formatura em Curitiba","fornecedor de eventos","Alameda Princesa Izabel, 53 - São Francisco, Curitiba - PR, 80410-110","04135285875","","https://experiencia.vivaeventos.com.br/melhor-empresa-formatura?utm_source=google","","https://www.instagram.com/sigaaviva","https://www.google.com.br/maps/place/VIVA+Eventos+%7C+Empresa+de+formatura+em+Curitiba/data=!4m7!3m6!1s0x94dce324b6d8ec65:0xfb67f84d64a34355!8m2!3d-25.4283354!4d-49.2783029!16s%2Fg%2F11rwltm1r0!19sChIJZezYtiTj3JQRVUOjZE34Z_s?authuser=0&hl=pt-BR&rclk=1","extracted"
"Grupo Bee Eventos","fornecedor de eventos","Av. Otacílio Negrão de Lima, 14955 - Pampulha, Belo Horizonte - MG, 31555-026","031990658800","contato@grupobeeeventos.com.br","http://www.grupobeeeventos.com.br/","","https://www.instagram.com/grupobeeeventos","https://www.google.com.br/maps/place/Grupo+Bee+Eventos/data=!4m7!3m6!1s0xa6979841c01f67:0x6b59b68262fd9d44!8m2!3d-19.8503805!4d-43.9826263!16s%2Fg%2F11h0fv6z7!19sChIJZx_AQZiXpgARRJ39YoK2WWs?authuser=0&hl=pt-BR&rclk=1","generic_email"
"VIVA Eventos | Empresa de formatura em BH e região","fornecedor de eventos","R. Itaparica, 99 - Serra, Belo Horizonte - MG, 30240-130","03125161643","","https://experiencia.vivaeventos.com.br/melhor-empresa-formatura?utm_source=google","","https://www.instagram.com/sigaaviva","https://www.google.com.br/maps/place/VIVA+Eventos+%7C+Empresa+de+formatura+em+BH+e+regi%C3%A3o/data=!4m7!3m6!1s0xa699954abc1d69:0x30099ee4bebc0ee6!8m2!3d-19.9351306!4d-43.9215289!16s%2Fg%2F1hf5x53js!19sChIJaR28SpWZpgAR5g68vuSeCTA?authuser=0&hl=pt-BR&rclk=1","extracted"
