empresa,nicho,cidade,telefone,email,site,linkedin,instagram,google_maps_url,status
"Better Mind - Ensino ampliado de idiomas","escola de idiomas","R. dos Aimorés, 2726 - Lourdes, Belo Horizonte - MG, 30140-073","031996372097","falecom@bmidiomas.com.br","https://bmidiomas.com.br/","","https://www.instagram.com/bmidiomas","https://www.google.com.br/maps/place/Better+Mind+-+Ensino+ampliado+de+idiomas/data=!4m7!3m6!1s0xa6975df2c64f0b:0x1f6160ea0c365b84!8m2!3d-19.9254597!4d-43.949589!16s%2Fg%2F11c0rrg5pc!19sChIJC0_G8l2XpgARhFs2DOpgYR8?authuser=0&hl=pt-BR&rclk=1","has_website"
"CNA Belo Horizonte - Prado","escola de idiomas","R. Turfa, 369 - Prado, Belo Horizonte - MG, 30411-120","031983317763","belohorizonteprado@cna.com.br","https://www.cna.com.br/belo-horizonte-prado","https://www.linkedin.com/company/cna-idiomas-oficial","https://www.instagram.com/cnaoficial","https://www.google.com.br/maps/place/CNA+Belo+Horizonte+-+Prado/data=!4m7!3m6!1s0xa69750a78f06df:0xe1ab87c686a38b45!8m2!3d-19.9255419!4d-43.9644063!16s%2Fg%2F11lm66vyzf!19sChIJ3waPp1CXpgARRYujhsaHq-E?authuser=0&hl=pt-BR&rclk=1","has_website"
"Fisk Venda Nova","escola de idiomas","Rua Laura Ignácio Pontes, 8 - 3° andar - Minas Caixa, Belo Horizonte - MG, 31610-290","03125113887","bhorizontevnova.mg@escolasfisk.com.br","https://www.fisk.com.br/unidades/belo-horizonte-venda-nova","","https://www.instagram.com/fiskoficial","https://www.google.com.br/maps/place/Fisk+Venda+Nova/data=!4m7!3m6!1s0xa68fec040a5f73:0xbd7874c8548a19f1!8m2!3d-19.8137034!4d-43.9558952!16s%2Fg%2F11c3wwd38w!19sChIJc18KBOyPpgAR8RmKVMh0eL0?authuser=0&hl=pt-BR&rclk=1","has_website"
"Wizard by Pearson Venda Nova","escola de idiomas","R. Cap. Nelson Albuquerque, 325 - Venda Nova, Belo Horizonte - MG, 31610-280","03125202828","bhvendanova@wizard.com.br","https://www.wizard.com.br/escolas/bhvendanova/","","https://www.instagram.com/wizardvipvendanova","https://www.google.com.br/maps/place/Wizard+by+Pearson+Venda+Nova/data=!4m7!3m6!1s0xa68fc1c51e7bc1:0xda821b68b79dcfb4!8m2!3d-19.8130665!4d-43.9592921!16s%2Fg%2F11h7hhn9w5!19sChIJwXsexcGPpgARtM-dt2gbgto?authuser=0&hl=pt-BR&rclk=1","has_website"
"inFlux Sion: Cursos de Inglês, Espanhol, Idiomas em Belo Horizonte MG","escola de idiomas","R. Califórnia, 464 - Sion, Belo Horizonte - MG, 30315-500","031994185500","chosen-sprite@2x.png","https://www.influx.com.br/unidade/influx-bh-sion/","https://www.linkedin.com/company/influx-english-school","https://www.instagram.com/influxbr","https://www.google.com.br/maps/place/inFlux+Sion:+Cursos+de+Ingl%C3%AAs,+Espanhol,+Idiomas+em+Belo+Horizonte+MG/data=!4m7!3m6!1s0xa6982df55e5749:0xd4bd9e8938925b5a!8m2!3d-19.9531869!4d-43.9343272!16s%2Fg%2F11c2ltthyf!19sChIJSVde9S2YpgARWluSOImevdQ?authuser=0&hl=pt-BR&rclk=1","has_website"
"Portella Idiomas","escola de idiomas","R. Comendador Macedo, 555 - Centro, Curitiba - PR, 80060-030","04132644941","","http://www.portellaidiomas.com.br/","","https://www.instagram.com/portellaidiomas","https://www.google.com.br/maps/place/Portella+Idiomas/data=!4m7!3m6!1s0x94dce44125061da5:0x8f1b61375c297d0f!8m2!3d-25.429233!4d-49.2592166!16s%2Fg%2F1w6r9fbh!19sChIJpR0GJUHk3JQRD30pXDdhG48?authuser=0&hl=pt-BR&rclk=1","has_website"
"Wizard Curitiba Centro","escola de idiomas","Praça Rui Barbosa, 571 - Centro, Curitiba - PR, 80010-030","04131515851","curitibacentro2@wizard.com.br","https://www.wizard.com.br/escolas/curitibacentro","","https://www.instagram.com/wizardcuritibacentrooficial","https://www.google.com.br/maps/place/Wizard+Curitiba+Centro/data=!4m7!3m6!1s0x94dce57172ccdb0d:0x8259293b3c678096!8m2!3d-25.435874!4d-49.2751426!16s%2Fg%2F11sw00zr9h!19sChIJDdvMcnHl3JQRloBnPDspWYI?authuser=0&hl=pt-BR&rclk=1","has_website"
"Wizard by Pearson Curitiba Portão","escola de idiomas","Av. Presidente Arthur da Silva Bernardes, 1665 - Portão, Curitiba - PR, 80320-300","04130397111","","https://wizardidiomas.com.br/","https://www.linkedin.com/company/wizard","https://www.instagram.com/wizardbrasil.oficial","https://www.google.com.br/maps/place/Wizard+by+Pearson+Curitiba+Port%C3%A3o/data=!4m7!3m6!1s0x94dce373d40f25e3:0x84667f0afc1d4ca8!8m2!3d-25.4663157!4d-49.2997227!16s%2Fg%2F12vrrlgt5!19sChIJ4yUP1HPj3JQRqEwd_Ap_ZoQ?authuser=0&hl=pt-BR&rclk=1","has_website"
"inFlux Centro Cívico: Cursos de Inglês, Espanhol, Idiomas em Curitiba PR","escola de idiomas","R. Alberto Folloni, 250 - Centro Cívico, Curitiba - PR, 80530-300","04133535332","influxcentrocivico@influx.com.br","https://www.influx.com.br/unidade/influx-centro-civico/","https://www.linkedin.com/company/influx-english-school","https://www.instagram.com/influxbr","https://www.google.com.br/maps/place/inFlux+Centro+C%C3%ADvico:+Cursos+de+Ingl%C3%AAs,+Espanhol,+Idiomas+em+Curitiba+PR/data=!4m7!3m6!1s0x94dce421febfad09:0x7c57ec6802275aa7!8m2!3d-25.4130696!4d-49.263411!16s%2Fg%2F1tm8g3q2!19sChIJCa2__iHk3JQRp1onAmjsV3w?authuser=0&hl=pt-BR&rclk=1","has_website"
"New England Language School","escola de idiomas","R. Ébano Pereira, 44 - 4º andar - Centro, Curitiba - PR, 80410-240","041996819138","","https://www.newenglandbrasil.com.br/","https://www.linkedin.com/in/new-england-language-school-27084236?trk=hp-identity-name","https://www.instagram.com/newenglandcuritiba","https://www.google.com.br/maps/place/New+England+Language+School/data=!4m7!3m6!1s0x94dce412aa059011:0x28c3be3f4fa33133!8m2!3d-25.4315847!4d-49.2737191!16s%2Fg%2F1thxm6lh!19sChIJEZAFqhLk3JQRMzGjTz--wyg?authuser=0&hl=pt-BR&rclk=1","has_website"
"inFlux Champagnat: Cursos de Inglês, Espanhol, Idiomas em Curitiba PR","escola de idiomas","R. Professora Ephigênia do Rego Barros, 102 - Mercês, Curitiba - PR, 80730-450","04133364070","chosen-sprite@2x.png","https://www.influx.com.br/unidade/influx-champagnat/","https://www.linkedin.com/company/influx-english-school","https://www.instagram.com/influxbr","https://www.google.com.br/maps/place/inFlux+Champagnat:+Cursos+de+Ingl%C3%AAs,+Espanhol,+Idiomas+em+Curitiba+PR/data=!4m7!3m6!1s0x94dce3f05d296509:0xc2c08ccdaa978bc6!8m2!3d-25.4292285!4d-49.2922506!16s%2Fg%2F11gzt7wmr!19sChIJCWUpXfDj3JQRxouXqs2MwMI?authuser=0&hl=pt-BR&rclk=1","has_website"
"Fluency Academy","escola de idiomas","R. Visc. do Rio Branco, 1488 - Centro, Curitiba - PR, 80420-210","041999783014","email@dominio.com","https://fluency.io/br/","","https://www.instagram.com/fluency.academy","https://www.google.com.br/maps/place/Fluency+Academy/data=!4m7!3m6!1s0x94dce5632f9a58a9:0x93accbbf1777d84a!8m2!3d-25.4347895!4d-49.2787352!16s%2Fg%2F11g21c5w7c!19sChIJqViaL2Pl3JQRSth3F7_LrJM?authuser=0&hl=pt-BR&rclk=1","has_website"
"Yázigi Idiomas","escola de idiomas","Tv. José do Patrocínio, 100 - Alto da Glória, Curitiba - PR, 80030-190","04130246924","jardimdasamericas@yazigi.com","https://yazigiidiomas.com.br/","","","https://www.google.com.br/maps/place/Y%C3%A1zigi+Idiomas/data=!4m7!3m6!1s0x94dce4187a587b1f:0x804da9666a06b258!8m2!3d-25.4170199!4d-49.2645315!16s%2Fg%2F11gzy49gq!19sChIJH3tYehjk3JQRWLIGamapTYA?authuser=0&hl=pt-BR&rclk=1","has_website"
"Wizard Centro Bom Fim - Porto Alegre - POA","escola de idiomas","Av. Venâncio Aires, 1082 - Bom Fim, Porto Alegre - RS, 90040-192","05130307730","","https://wizardidiomas.com.br/","https://www.linkedin.com/company/wizard","https://www.instagram.com/wizardbrasil.oficial","https://www.google.com.br/maps/place/Wizard+Centro+Bom+Fim+-+Porto+Alegre+-+POA/data=!4m7!3m6!1s0x951979ae209a22e3:0x7c6630c49bc14c93!8m2!3d-30.0373694!4d-51.2103491!16s%2Fg%2F11p0vr5pwh!19sChIJ4yKaIK55GZURk0zBm8QwZnw?authuser=0&hl=pt-BR&rclk=1","has_website"
"Zeppelin Idiomas - Unidade Bom Fim","escola de idiomas","Av. Venâncio Aires, 562 - Bom Fim, Porto Alegre - RS, 90040-192","","","https://zeppelinidiomas.com.br/","","https://www.instagram.com/zeppelinidiomas","https://www.google.com.br/maps/place/Zeppelin+Idiomas+-+Unidade+Bom+Fim/data=!4m7!3m6!1s0x951979f648e386fd:0x3244237cfec43d3b!8m2!3d-30.0401337!4d-51.2149067!16s%2Fg%2F11vpy4h7nc!19sChIJ_YbjSPZ5GZUROz3E_nwjRDI?authuser=0&hl=pt-BR&rclk=1","has_website"
"Language - Escola de Idiomas","escola de idiomas","Av. Ecoville, 950 - casa 13 - Sarandi, Porto Alegre - RS, 91150-400","051982590999","","http://www.escolalanguage.com.br/","","https://www.instagram.com/language_idiomas","https://www.google.com.br/maps/place/Language+-+Escola+de+Idiomas/data=!4m7!3m6!1s0x951977b3c512e4f5:0xef36a9d3c1b96011!8m2!3d-30.002584!4d-51.1229961!16s%2Fg%2F1pty9kwf_!19sChIJ9eQSxbN3GZUREWC5wdOpNu8?authuser=0&hl=pt-BR&rclk=1","has_website"
"CCAA Petrópolis Porto Alegre","escola de idiomas","Av. Lageado, 270 - Petrópolis, Porto Alegre - RS, 90460-110","051995531936","abaete@ccaa.com.br","http://www.ccaa.com.br/unidade/portoalegrepetropolis","https://www.linkedin.com/company/330050","https://www.instagram.com/ccaa","https://www.google.com.br/maps/place/CCAA+Petr%C3%B3polis+Porto+Alegre/data=!4m7!3m6!1s0x951978246708df23:0xc0b16fc7e6cf7b78!8m2!3d-30.0400849!4d-51.1869866!16s%2Fg%2F1tfgkz_r!19sChIJI98IZyR4GZUReHvP5sdvscA?authuser=0&hl=pt-BR&rclk=1","has_website"
"Ever Idiomas","escola de idiomas","R. Açores, 79 - sala 607 - Passo d'Areia, Porto Alegre - RS, 91030-340","051989220342","","http://everidiomas.com.br/","","","https://www.google.com.br/maps/place/Ever+Idiomas/data=!4m7!3m6!1s0x951977700b913e75:0x91c07626cb8e53fa!8m2!3d-30.0109954!4d-51.1681763!16s%2Fg%2F11cmbq6jj3!19sChIJdT6RC3B3GZUR-lOOyyZ2wJE?authuser=0&hl=pt-BR&rclk=1","has_website"
"Associação Comunitária de Ensino de Línguas Estrangeiras - Acele","escola de idiomas","R. Miguel Tostes, 998 - Rio Branco, Porto Alegre - RS, 90430-060","05130619107","email@exemplo.com","https://www.acele.com.br/","","https://www.instagram.com/aceleidiomas","https://www.google.com.br/maps/place/Associa%C3%A7%C3%A3o+Comunit%C3%A1ria+de+Ensino+de+L%C3%ADnguas+Estrangeiras+-+Acele/data=!4m7!3m6!1s0x951979ad1e0d5e1d:0x13063cefff92b59f!8m2!3d-30.0371226!4d-51.2056024!16s%2Fg%2F1ptxh1sq8!19sChIJHV4NHq15GZURn7WS_-88BhM?authuser=0&hl=pt-BR&rclk=1","has_website"
"CNA Porto Alegre - Lindóia","escola de idiomas","Av. Montreal, 192 - Jardim Lindóia, Porto Alegre - RS, 91050-310","051982169495","lindoia@cna.com.br","https://www.cna.com.br/porto-alegre-lindoia","https://www.linkedin.com/company/cna-idiomas-oficial","https://www.instagram.com/cnaoficial","https://www.google.com.br/maps/place/CNA+Porto+Alegre+-+Lind%C3%B3ia/data=!4m7!3m6!1s0x95197708b0e08c39:0xeabbfea9946d0b25!8m2!3d-30.0058302!4d-51.1522461!16s%2Fg%2F1vq9nfsj!19sChIJOYzgsAh3GZURJQttlKn-u-o?authuser=0&hl=pt-BR&rclk=1","has_website"
"Wizard by Pearson Porto Alegre Centro Histórico","escola de idiomas","R. Duque de Caxias, 1475 - Centro Histórico, Porto Alegre - RS, 90010-283","05130307730","poacentrohistorico@wizard.com.br","https://www.wizard.com.br/escolas/poacentrohistorico/","","https://www.instagram.com/wizardpoa_centrohistorico","https://www.google.com.br/maps/place/Wizard+by+Pearson+Porto+Alegre+Centro+Hist%C3%B3rico/data=!4m7!3m6!1s0x951979cce431691b:0x5b82eef1093f4ce9!8m2!3d-30.0336424!4d-51.2264899!16s%2Fg%2F11s3y6qcg9!19sChIJG2kx5Mx5GZUR6Uw_CfHugls?authuser=0&hl=pt-BR&rclk=1","has_website"
"13 Stars - Ensino de Idiomas","escola de idiomas","R. das Laranjeiras, 371 - Laranjeiras, Rio de Janeiro - RJ, 22240-004","02131491313","","http://13stars.com.br/","https://www.linkedin.com/company/13starsrj","https://www.instagram.com/13starsrj","https://www.google.com.br/maps/place/13+Stars+-+Ensino+de+Idiomas/data=!4m7!3m6!1s0x997f9411b4cb1d:0x87ad580cd5c68740!8m2!3d-22.93639!4d-43.189736!16s%2Fg%2F1ptww0mgn!19sChIJHcu0EZR_mQARQIfG1QxYrYc?authuser=0&hl=pt-BR&rclk=1","has_website"
"Idiomas Rio","escola de idiomas","Av. Nossa Sra. de Copacabana, 1226 - Sala 301 - Copacabana, Rio de Janeiro - RJ, 22070-012","02132564002","contato@idiomasrio.com.br","http://www.idiomasrio.com.br/","","https://www.instagram.com/idiomasrio","https://www.google.com.br/maps/place/Idiomas+Rio/data=!4m7!3m6!1s0x9bd53e8d75eb0f:0x77ef13e9d7225f82!8m2!3d-22.9820256!4d-43.1913248!16s%2Fg%2F1ptw6gc62!19sChIJD-t1jT7VmwARgl8i1-kT73c?authuser=0&hl=pt-BR&rclk=1","has_website"
"Rio & Learn Portuguese School","escola de idiomas","Rua Siqueira Campos, 16 - Copacabana, Rio de Janeiro - RJ, 22031-072","02135476392","flags@2x.png","https://rioandlearn.com/","https://www.linkedin.com/company/2612285","https://www.instagram.com/rioandlearn","https://www.google.com.br/maps/place/Rio+%26+Learn+Portuguese+School/data=!4m7!3m6!1s0x9bd5501240a5c5:0xb31a20427519969!8m2!3d-22.9699995!4d-43.1836728!16s%2Fg%2F1pp2wz3g0!19sChIJxaVAElDVmwARaZlRJwSiMQs?authuser=0&hl=pt-BR&rclk=1","has_website"
"Centro De Idiomas (Rio De Janeiro)","escola de idiomas","Estr. do Tindiba, 2003 - Taquara, Rio de Janeiro - RJ, 22740-360","021968942805","","","","","https://www.google.com.br/maps/place/Centro+De+Idiomas+%28Rio+De+Janeiro%29/data=!4m7!3m6!1s0x9bd8f3df6b6e59:0x180919590c8b82f8!8m2!3d-22.9240972!4d-43.371697!16s%2Fg%2F11ddzr7v9d!19sChIJWW5r3_PYmwAR-IKLDFkZCRg?authuser=0&hl=pt-BR&rclk=1","no_website"
"Wizard by Pearson RJ Copacabana","escola de idiomas","Av. Nossa Sra. de Copacabana, 1199 - Copacabana, Rio de Janeiro - RJ, 22070-011","02125226700","","https://linktr.ee/wizardcopa1","https://www.linkedin.com/company/wizard-grupo-rio","","https://www.google.com.br/maps/place/Wizard+by+Pearson+RJ+Copacabana/data=!4m7!3m6!1s0x9bd53eed64d147:0x3d894d20e7873970!8m2!3d-22.9816493!4d-43.1910018!16s%2Fg%2F1tp1_0yg!19sChIJR9Fk7T7VmwARcDmH5yBNiT0?authuser=0&hl=pt-BR&rclk=1","has_website"
"Berlitz Rio de Janeiro - Centro de Idiomas","escola de idiomas","Av. Pres. Wilson, 231 - 9 Andar / Sala 934 - Centro, Rio de Janeiro - RJ, 20031-005","02135785521","","https://www.berlitz.com/pt-br/unidades/rio-de-janeiro?utm_source=google_my_business&utm_medium=organic&utm_campaign=gmb_centro_rio_janeiro","https://www.linkedin.com/company/berlitz-centro-de-idiomas-s-a","https://www.instagram.com/berlitzbrasil","https://www.google.com.br/maps/place/Berlitz+Rio+de+Janeiro+-+Centro+de+Idiomas/data=!4m7!3m6!1s0x9981e06cad7b07:0x6a2c40d3dc9be8b7!8m2!3d-22.9100993!4d-43.1725178!16s%2Fg%2F1vl9sqcc!19sChIJB3utbOCBmQARt-ib3NNALGo?authuser=0&hl=pt-BR&rclk=1","has_website"
"Wizard by Pearson RJ Centro","escola de idiomas","Av. Rio Branco, 156 - loja b - Centro, Rio de Janeiro - RJ, 20040-050","02131501765","","https://wa.me/552131501765","","https://www.instagram.com/whatsapp","https://www.google.com.br/maps/place/Wizard+by+Pearson+RJ+Centro/data=!4m7!3m6!1s0x997f0034a5f3c7:0x265346ec648c7643!8m2!3d-22.907179!4d-43.1775828!16s%2Fg%2F11y2ybvh8x!19sChIJx_OlNAB_mQARQ3aMZOxGUyY?authuser=0&hl=pt-BR&rclk=1","has_website"
"Wizard Copacabana 2","escola de idiomas","R. Hilário de Gouveia, 66 - Copacabana, Rio de Janeiro - RJ, 22040-020","02125133636","seuemail@email.com","https://www.wizard.com.br/escolas/copacabanaii/contato/","","https://www.instagram.com/wizardcopa2","https://www.google.com.br/maps/place/Wizard+Copacabana+2/data=!4m7!3m6!1s0x9bd55abc7ca477:0xa407a138d588969!8m2!3d-22.9682661!4d-43.1836982!16s%2Fg%2F1yhbnrdjm!19sChIJd6R8vFrVmwARaYlYjRN6QAo?authuser=0&hl=pt-BR&rclk=1","has_website"
"Centro Interescolar de Línguas 01 de Brasília","escola de idiomas","SGAS I 907/908 Módulos 25/26 - Asa Sul, Brasília - DF, 70390-075","06133182587","","","","","https://www.google.com.br/maps/place/Centro+Interescolar+de+L%C3%ADnguas+01+de+Bras%C3%ADlia/data=!4m7!3m6!1s0x935a2535cc8474b7:0xf4ddcb4639e91b19!8m2!3d-15.8081424!4d-47.9091282!16s%2Fg%2F1pp2xbndl!19sChIJt3SEzDUlWpMRGRvpOUbL3fQ?authuser=0&hl=pt-BR&rclk=1","no_website"
"ILE - Instituto de Línguas Europeias","escola de idiomas","St. de Habitações Coletivas e Geminadas Norte SCRN 702/703 3 BL C Entrada 46 2º Andar - Asa Norte, Brasília - DF, 70720-630","06137979601","","http://www.ilebsb.com.br/","","https://www.instagram.com/ilebsb","https://www.google.com.br/maps/place/ILE+-+Instituto+de+L%C3%ADnguas+Europeias/data=!4m7!3m6!1s0x935a3a562819cadd:0xa7211337e76e1604!8m2!3d-15.781269!4d-47.8893651!16s%2Fg%2F11h0324sb!19sChIJ3coZKFY6WpMRBBZu5zcTIac?authuser=0&hl=pt-BR&rclk=1","has_website"
"Centro Interescolar de Línguas 02 de Brasília - ASA NORTE","escola de idiomas","SHCGN 711 Norte Área Especial St. de Habitações Coletivas e Geminadas Norte 711 - Asa Norte, Brasília - DF, 70750-760","06133182599","","","","","https://www.google.com.br/maps/place/Centro+Interescolar+de+L%C3%ADnguas+02+de+Bras%C3%ADlia+-+ASA+NORTE/data=!4m7!3m6!1s0x935a254f3adead47:0x8ab4b9aceae3e568!8m2!3d-15.7559789!4d-47.8952368!16s%2Fg%2F1tfpqs2r!19sChIJR63eOk8lWpMRaOXj6qy5tIo?authuser=0&hl=pt-BR&rclk=1","no_website"
"Exchange Soluções em Idiomas","escola de idiomas","Setor de Rádio e Televisão Sul Qd 701 SRT/S, Bl O Centro MultiEmpresarial Salas 204 e 205 - Asa Sul, Brasília - DF, 70655-775","061981288153","contato@exchangeidiomas.com.br","http://exchangeidiomas.com.br/","","https://www.instagram.com/exchange_idiomas","https://www.google.com.br/maps/place/Exchange+Solu%C3%A7%C3%B5es+em+Idiomas/data=!4m7!3m6!1s0x935a3a56191916b5:0x83eef10e9f8809c4!8m2!3d-15.7982191!4d-47.8950259!16s%2Fg%2F11b6j7xl1w!19sChIJtRYZGVY6WpMRxAmInw7x7oM?authuser=0&hl=pt-BR&rclk=1","has_website"
"UnB Idiomas","escola de idiomas","UnB ICC Ala Sul sala CSS 72 (subsolo - Plano Piloto, Brasília - DF, 70910-900","","","https://unbidiomas.unb.br/","","","https://www.google.com.br/maps/place/UnB+Idiomas/data=!4m7!3m6!1s0x935a3bbc9e1e188d:0xe7a5591f215d6644!8m2!3d-15.7651846!4d-47.8680143!16s%2Fg%2F11g6w0t8sl!19sChIJjRgenrw7WpMRRGZdIR9Zpec?authuser=0&hl=pt-BR&rclk=1","has_website"
"Ei - Escola de Idiomas On-Line","escola de idiomas","Asa Norte CLN 104 Bloco B Sala 111 - Asa Norte, Brasília - DF, 70733-520","061992621966","ei.idiomas@gmail.com","https://eiidiomas.com.br/curso-de-espanhol-para-mestrado-e-doutorado","","https://www.instagram.com/eiidiomas","https://www.google.com.br/maps/place/Ei+-+Escola+de+Idiomas+On-Line/data=!4m7!3m6!1s0x935a3a54cb7e9213:0x8910866d4d79ab53!8m2!3d-15.7771257!4d-47.8830642!16s%2Fg%2F1th0nzwg!19sChIJE5J-y1Q6WpMRU6t5TW2GEIk?authuser=0&hl=pt-BR&rclk=1","has_website"
"CCAA Asa Norte","escola de idiomas","Asa Norte Comércio Local Norte 303 Loja 36 BL E - Asa Norte, Brasília - DF, 70735-050","061984199355","abaete@ccaa.com.br","http://www.ccaa.com.br/unidade/asanorte","https://www.linkedin.com/company/330050","https://www.instagram.com/ccaa","https://www.google.com.br/maps/place/CCAA+Asa+Norte/data=!4m7!3m6!1s0x935a3a57d3300001:0xf938d2ddb8c4023b!8m2!3d-15.780457!4d-47.886073!16s%2Fg%2F1th0nzwd!19sChIJAQAw01c6WpMROwLEuN3SOPk?authuser=0&hl=pt-BR&rclk=1","has_website"
"inFlux Sudoeste: Cursos de Inglês, Espanhol, Idiomas em Brasília DF","escola de idiomas","CCSW 01 - Lote 04, St. Sudoeste BL A Loja 03, Brasília - DF, 70680-150","","chosen-sprite@2x.png","https://www.influx.com.br/unidade/influx-brasilia-sudoeste/","https://www.linkedin.com/company/influx-english-school","https://www.instagram.com/influxbr","https://www.google.com.br/maps/place/inFlux+Sudoeste:+Cursos+de+Ingl%C3%AAs,+Espanhol,+Idiomas+em+Bras%C3%ADlia+DF/data=!4m7!3m6!1s0x935a307bb8811c15:0x3a4e30b24e82e6f1!8m2!3d-15.7968199!4d-47.92802!16s%2Fg%2F12cp23sgd!19sChIJFRyBuHswWpMR8eaCTrIwTjo?authuser=0&hl=pt-BR&rclk=1","has_website"
"Studio Tech Trainer- Personal- T Funcional","personal trainer","R. Rocha, 167 - Sala 11 - Bela Vista, São Paulo - SP, 01330-000","011982190060","","https://instagram.com/studiotechtrainer?igshid=YmMyMTA2M2Y=","","https://about.instagram.com/","https://www.google.com.br/maps/place/Studio+Tech+Trainer-+Personal-+T+Funcional/data=!4m7!3m6!1s0x94ce59f65e25dd1f:0x6bbed773ad001d51!8m2!3d-23.5576948!4d-46.6495615!16s%2Fg%2F11rsg7vccm!19sChIJH90lXvZZzpQRUR0ArXPXvms?authuser=0&hl=pt-BR&rclk=1","has_website"
"Personal Trainer SP","personal trainer","Av. Paulista, 808 - Jardim Paulista, São Paulo - SP, 01419-002","","","","","","https://www.google.com.br/maps/place/Personal+Trainer+SP/data=!4m7!3m6!1s0x94ce597f26b0b3f1:0xe6f44102c6f6c766!8m2!3d-23.5668535!4d-46.6503778!16s%2Fg%2F11h128mdh7!19sChIJ8bOwJn9ZzpQRZsf2xgJB9OY?authuser=0&hl=pt-BR&rclk=1","no_website"
"Alê Lopes Personal Trainer","personal trainer","Av. Paulista - Baixo Augusta, São Paulo - SP, 01311-915","011948314280","","https://www.instagram.com/alepersonal_/","","","https://www.google.com.br/maps/place/Al%C3%AA+Lopes+Personal+Trainer/data=!4m7!3m6!1s0x94ce596f7ab7b4ef:0xe4a89544d8e8a8a3!8m2!3d-23.5603789!4d-46.6587242!16s%2Fg%2F11rbf8zdt8!19sChIJ77S3em9ZzpQRo6jo2ESVqOQ?authuser=0&hl=pt-BR&rclk=1","has_website"
"Academia de Personal Trainer - Estúdio 7","personal trainer","Rua Pedro Pomponazzi, 81 - Jardim Vila Mariana, São Paulo - SP, 04115-000","011940505820","","http://www.estudiose7e.com.br/","","","https://www.google.com.br/maps/place/Academia+de+Personal+Trainer+-+Est%C3%BAdio+7/data=!4m7!3m6!1s0x94ce5bd39b6b950d:0xd81c7c3921297360!8m2!3d-23.5898106!4d-46.6289247!16s%2Fg%2F11cn3j0zvh!19sChIJDZVrm9NbzpQRYHMpITl8HNg?authuser=0&hl=pt-BR&rclk=1","has_website"
"Victor Iago Personal Trainer - Personal Trainer em Centro de São Paulo - Consultoria Esportiva Presencial e Online","personal trainer","R. Augusta, 453 - Consolação, São Paulo - SP, 01305-000","011951519763","","","","","https://www.google.com.br/maps/place/Victor+Iago+Personal+Trainer+-+Personal+Trainer+em+Centro+de+S%C3%A3o+Paulo+-+Consultoria+Esportiva+Presencial+e+Online/data=!4m7!3m6!1s0x280f34d7a0c9784d:0x41ed27085b3c8d55!8m2!3d-23.5514062!4d-46.650316!16s%2Fg%2F11qbr9qgrn!19sChIJTXjJoNc0DygRVY08Wwgn7UE?authuser=0&hl=pt-BR&rclk=1","no_website"
